text,user_id,subforum_id,num_contexts,label
"Sounds like they might have some Palestinians of either the Muslim or Judaic variety in the woodpile , throwing stones like that .",572043,1371,0,1
i live up the block from a muslim mask. every friday they rule the streets. they think that they can walk anywhere they want and if your are white they give you a look just klike when you pass through a black neighborhood. they are the same as them nigs,750200,1363,0,1
well i am sure that the jews have the cure for aids but they wont give it to the fags cause they already served their purpoise,585713,1363,0,1
"About the Chinese , those who remain in their own country are good , those who become illegal immigrants in white nations are bad .",614322,1371,0,1
"The problem is in blacks ' heads , but hey , you have already known that .",573256,1371,0,1
I try and avoid shops owned by.or employing non.whites too .,574578,1388,0,1
Black people are the biggest pawns ever everyone uses them for crime they are always the fall guy.Italian mob uses them to do the dirty work the mexicans use them the japanese use them and the chinese.Now who should know whos name ?,617825,1363,0,1
I have no doubt Los Angeles is a cess pool .,575397,1388,0,1
"Perhaps I should walk back into my H.S. when it starts Monday and get on the P.A. system and say I want to tie all * * * * * * s to the back of my car and drag them across the ground till they die , and then say I 'm joking .",579220,1345,2,1
These `` black people '' have the nerve to call themselves human. . .,573265,1345,0,1
It's weird most Indians dot and to an extent feather that I deal with hate blacks more than they do whites and find blacks to be lazy and worthless .,572333,1362,0,1
They probably arrest them and throw them in jail so that they will be raped and infected with AIDS .,576070,1345,2,1
Blacks have shown as they are able to survive all year round sitting on their arse waiting for comic relief .,572142,1391,0,1
"Unfortunately I have n't kept up with this maddening story , but have hate crime charges been filed against these black apes ?",576832,1345,0,1
They ca n't stand toe to toe with the white man so they just dance around until they 're tired .,573267,1359,0,1
This jew idiot is spewing nothing but propaganda .,575992,1354,0,1
To me it means that Jewish supremacists will never again allow Whites to have a say .,572070,1371,0,1
"Well, at least these dumb negroes got the fact that Jews are evil right ; though I suspect whitey and the jews are one in the same to their primitive minds ...",576233,1388,0,1
i am a white nationalist of a christian faith but still am a white nationalist for racial survival the anti racist christians are the true chirstians ememy,572037,1371,0,1
"And theres a good chance these children will end up race mixing back into the white gene pool , mongrelizing our race .",735180,1388,0,1
This disgusting negro makes us ( white people ) look bad .,572094,1347,0,1
I would hate to live in Dublin with all the foreigners there now .,591109,1391,0,1
"The regime wants Germans to hate themselves , too bad that they are not already brown Muslims !",572266,1383,0,1
what about it. that 's exactly what I said and I meant every word he thought I might and that was enough and with you two talking behind my back like some jew what do you expect me to say have a nice life .,579231,1380,0,1
Hi everyone .... I 'm from Slovenia and I utterly hate every living muslim in this world ....... and I despise even the dead ones,597491,1383,0,1
All i have to say is none of this crap that is happening in the world is going to change unless people on a large scale actually stand up and say no we have had enough and drag the scum in the streets and deal with them in a most violent way .,583169,1346,1,1
"If ra-heem had a gat wit 17 bumps and jose ' dised him in front of OG peeps and he capped dat bitch twice den double tapp hector jus cause he be dere , monique pregnant , say ra-heem baby daddy , how much welfare they get ? multiply food stamps X project housing add free utilities , stolen cars and drugs sold to find out why they are still poor",575102,1362,0,1
White + Asian DOES NOT make white babies .,572513,1371,0,1
"Living in a boarder state , Texas , the problems of illegal aliens is , naturally , a stark reality , and let me add that the only solution that I see is the implimentation of U.S. Troops as guards on the Mexican boarder .",573505,1380,0,1
He should be flagged and reported. skyyjohn 's Channel - YouTube EstablishedMen.com sent me on a blind date !,572094,1347,3,1
"If you want to see what having a black , kenyan White-hating muslime in the Whitehouse has created , go look at Tarantino 's latest flick Django Unchained .",739787,1359,0,1
"Oh wait thats what the whites are doing for them , kind of like a zoo ?",572337,1371,0,1
HIV/AIDS is n't killing them off fast enough .,575397,1388,0,1
I am reminded of a quote I heard from a fellow white nationalist said that you do not clean up a pile of * * * * while being in the middle of it .,574578,1388,0,1
"I'm insulted by how stupid the Jews think we are until I see what they see by reading the posts amongst our so-called , `` Awakened Brethren . ''",572385,1346,0,1
They are culturally raping european countries in every way .,576152,1346,4,1
"But you must know that caucasians is not like blacks , they just animals and subhumans .",572316,1395,0,1
"I was beaten and robbed by two natives last year and over the last couple of years I have watched downtown turn into black , brown and yellow town. the food court at Portage place has started to remind me of the creature cantina from star wars .",577037,1388,0,1
The media wants to bury the story because they care more about homo killers not getting their sick fetish for young boys fufilled .,572234,1345,5,1
How much longer are we going to wait for them to take care of themselves ?,579071,1345,4,1
Shows some interesting statistics about the jew rats ...,580757,1345,0,1
Something must be done to halt this terrible wave of immigrants entering Britain .,574356,1371,0,1
"that is the sadest news i have ever heard in my entire life , ireland not a white country. its like saying the world is ending",587137,1391,0,1
I 'm beginning to wonder with all your posts defending the greatest race-traitor and puppet-of-Jewry that Great Britain has ever produced .,572043,1354,0,1
No doubt they 'll be coming up with chocolate-colored Leprechauns and a Chinese flavored Uncle Sam 's too .,579281,1347,3,1
I hope all their farms burn down and their nappy headed children squandle in the flames .,578221,1345,3,1
"Well, maybe they 're slowly working their way to destroying Eastern Europe .",573278,1371,1,1
Because they a vile plague on all of mankind that no one really likes .,598307,1371,1,1
Seems like you cant get away from these parasites anymore its happening and getting worse everywhere .,578856,1388,1,1
It really pisses of the liberal leftist,572790,1388,0,1
"The liberals are going to get their panties in a bunch , with people like you saying we must learn to defend ourselves .",573125,1359,0,1
i love it when jews get a taste of thier own vile medicene I hope each and every one of them young to old starve in the cold,574312,1345,0,1
"But if White people find a user for a plant native to Africa , the negroes want a royalty .",573789,1345,0,1
I have to help I WILL NOT see these animals go free !!,573347,1345,1,1
"Nowadays, your ebony specimen chooses to sit at the back of the bus , so they can get up to all manner of mischief !",578000,1362,3,1
immigrants are desperate to stay here. who can blame them ? our government treats them as lords and we as muck. welcome to SFI Pluirin !,588263,1391,0,1
So even if it was shown n a bad light I would hope it would bring lots more new members as the time has come to show the non white races that we can only take so much before we raise up,591136,1391,0,1
"I stopped there one day looking for a job for my holidays , and I left immediately when I saw it : you can barely find a straight person there in summer .",572068,1380,0,1
"If it means exterminating the blacks in Africa so the gorillas have a healthy , big nature preserve I do n't oppose it .",577788,1371,2,1
That ape tried to gang up a lone white .,578431,1359,0,1
"Why do n't White Europeans and Americans grow a set of balls , and deport these Black and brown animals from their countries ?",575554,1395,0,1
No wonder we are in such bad shape with this tribe in charge of the White House and Congress .,572087,1345,2,1
Therefore everyone in this thread is a holocaust survivor .,572291,1354,1,1
I've often pointed out that negroes are more stupid than I can even imagine if they actually think they 're gonna win any race war .,572134,1359,0,1
Whites in all their glory against impossibly large hordes of non-whites .,576824,1347,1,1
Our school systems are nothing more then breeding grounds for the slave system the zionist are determined to create .,605804,1362,0,1
"I am sure California is full of sick self hating whites , who think that for the good of all the black brown and yellow peoples of the world , whites need to commit racial suicide and disappear from their face of the earth for their sake and wo n't that be just dandy !",735180,1388,0,1
And the sad thing is the white students at those schools will act like that too .,575975,1346,1,1
If you search around you can probably find `` hoax of the 20th century '' for free on the net .,586021,1393,0,1
No wonder this races achieve nothing .,581367,1383,0,1
Don't stop trying because the negro will prove you to be right .,574116,1375,1,1
"God only knows , these people have no respect for ANYTHING not even their own .",572043,1391,1,1
The way Jews work together with such cunning would be admirable if their works where not to such disgusting evil ends .,577664,1345,0,1
"There is only about 10 black kids in our school and 300 f' n spics. its my senior year and i really cant stand all this anymore. i know there are lots of others on this board that feel the same , but i need some support !",750045,1363,0,1
Do non Whites really think they measure up to Whites ?,572226,1346,0,1
You have to defend yourself with riots happening across the country and invaders flooding across our borders .,580712,1359,0,1
It is hate if we disagree with this ethnic scum and no hate crime if they attack us .,605752,1380,0,1
"Explain to them this is wrong. send mass emails explaining the science behind it , and tell everyone not to breed with them .",579682,1388,1,1
"Because they are essentially child-like and until someone steps up and says something they will just carry on , again like children .",573410,1348,1,1
"Strange how the Swedes were once the most peaceful people in the world , then the Jews make them into liberals who wanted to genocide them selves .",734566,1396,0,1
They have been taking advantage of our over-welcoming nature for far to long .,591162,1391,3,1
Most of these videos belong on the Animal Planet tv channel .,582515,1347,2,1
An Irish prison is like a luxury hotel where they come and thats even if they get sent to prison and thats if they get do n't flee the country and thats if they get caught doing the crime ... so crime does pay in Ireland .,574905,1391,2,1
"A federal judge in New York closed a filthy jew kosher slaughterhouse Tuesday , saying the plant 's dirty birds posed a health risk to the community .",573739,1345,0,1
I 'm not a nig and need a day off to smoke blunts and drink 40 ouncers .,572241,1375,0,1
"Their stories have been told before , so instead of showing the pics of the non WHITE garbage that took from them , I am just going to post their pics so they will not be forgotten .",577495,1345,0,1
Lying Marxists !,576359,1354,0,1
I heard about it is it about that white guy that killed that race traitor slut and her nig nog boyfriend ?,590349,1391,0,1
"I think it 's time for some old west justice ... like takin ' these two sombitches out and ..... well , I think you get my point .....",578201,1345,2,1
I was going to say - before you added that last line - they look like a bunch of frightened monkeys with guns ....,575936,1359,0,1
So that excludes uneducated third worlders .,586267,1393,0,1
I stumbled n this by accident Absolute savages and yet you will have all the liberal women saying how great multiculturalism is and we are all the same Le TÃ © lÃ © gramme - France - Montpellier ( 34 ) .,579750,1383,0,1
Hopefully they do n't get intimidated by the enemies of our land and of our freedom - those antifa scum .,591048,1383,2,1
"If you want to hear what a black `` intellectual '' ( lol ) sounds like , check out the woman in this video trying to debate Dr. William Shockley .",575510,1346,0,1
Stop showing off South Asian functional illiteracy .,578919,1371,3,1
they act as if negros with aids should have the right to reproduce when they will die off and have no way to take care of the kid I cant believe that they are doing this by the millions its crazy,579214,1345,1,1
Islam is not compatible with our way of life in this green and pleasant isle.Irish people are white and Christian FFS !,591076,1391,0,1
"Yeah, if msnbc would air videos like this they 'd get much higher ratings than the same ole negro grumblings .",577821,1345,0,1
Living expenses in Stockholm are very high and some poor Swedes and other Whites have no choice but to live in non-white suburbs .,581207,1393,0,1
I just wanted to say hello to The Jew is Evil .,573740,1375,0,1
"If your house door was locked , but at midnight your neighbor opened the door for some muslims to come inside and take your stuff , rape your wife and beat you nearly to death ... would you still think your neighbor was a nice guy ?",577031,1346,0,1
And second of all whites are smarter than asians and if you ever look at bodybuilding contests you will see only whites maybe one or 2 blacks .,593099,1363,0,1
That 's every groid 's wish anyways .,573474,1345,0,1
Did they put that Groid 15 next to Rooney just to make Rooney look at least half-human ?,595714,1387,0,1
"I feel so sorry for all you people living there , wish you could all move here hopefully you do n't suffer like your neighbours in zimbabwe .",576278,1346,0,1
I 've gone to public school all my life and have been force fed this crap since 7th grade !!,603036,1363,0,1
"Some of the things I noticed were shop tailors dummies that were black , a couple of mud restaurants , and the germ of blacks being `` fashionable '' taking root .",586508,1393,0,1
General1812 I think maybe they now starting to have cold feet ; as the race who have feed them will die out .,572684,1345,0,1
it is down to the EU.we have no say anymore on any piece of scum coming into the country as long as they have an EU passport,591076,1391,0,1
Apes even have the instinct to basically leave these for dead .,576137,1345,0,1
Liberal is just the PC word for Rapist .,576152,1346,4,1
"As I commented a few days ago on this thread , massive race ( or ethnic ) mixing tends to preceed massive race ( or ethnic ) war .",575766,1345,0,1
You find they are worse since they will able to blend more and fool people into thinking they 're genuine .,572990,1354,1,1
"Homosexuals practice a perverse lifestyle that destroys the body , mind , and soul just as drug use does ; merely two paths to the same destructive end .",574455,1362,0,1
Gotta represent my coconuts and mangos yo !!,734612,1348,0,1
"I 've always considered teaching as one of the professions I would like to get into , but not in a neighbourhood like that ... never. kids like that disgust me .",575975,1346,1,1
He is a pathetic little chimp .,575841,1346,1,1
"We have to encourage people to boycott all black businesses , start rumours that blacks working in shops have AIDs which is probably true .",592532,1391,0,1
i would move to surrey just outside Kingston upon Thames ok Kingston is infested but outer areas are not too bad inner London is just a joke,595803,1387,1,1
The attacks are coming from wankers who live in England maybe even born here and have little or no English ancestry and call themselves British .,576882,1387,0,1
"Every f * cking school child knows that the Globe is round , only total PIZDAS do n't .",576220,1395,0,1
"The BLMtards are here , they crashed the LBBQWTF parade last month ( lol ) .",572367,1388,0,1
Piece of * * * * deserves to be shot .,591160,1391,0,1
I have a dream - one of these days Black occupation of America will be history !,572059,1346,2,1
"Racism is as old as time itself , and no one ever admired a groid for anything other than cheap dumb labour .",572816,1371,0,1
open a new shop somewhere get my son more interested in education ( he hates school ) help mor ein my community try to whiten things up > >,599813,1381,0,1
i SEE UTV DID NOT POST MY COMMENTS TYPICAL SPREAD THE WORD THROUGHOUT IRELAND RUN THESE INVADERS OUT GO HOME AFGANIES WOULD YOU SEE US DOING THIS IN YOUR COUNTRY ??????????????????????????????????????????? ??,590349,1391,0,1
Yes the negroes have been busy the last few weeks but we have to expect it because nothing is being done to them when a crime is committed,580733,1345,0,1
An ape without a penis will never be able to pass it on to others .,577328,1345,0,1
This is completely disgusting ... How can we continue to house these people who have complete contempt for us and all our laws and customs ?,734831,1388,2,1
A lot of white women are trying to create danger by drawing these other people into our countries .,734895,1348,1,1
Do you have huge numbers of all the various turd to urine coloured rainbow of third worlders like many parts of Canada ?,735180,1388,0,1
"Thank you so much for this , one day I hope the next generation is spared from the travesty brought by Public Schools , and private ( Jews can easily fake being Christian ) .",572770,1362,0,1
There are lots of brown and black kids in the system gays could adopt .,580921,1362,0,1
"Jews are not only insane , they are of literal demonic DNA .",573473,1347,0,1
"But unfortunately , Maine 's become the dumping ground for Somalis and other African trash .",572224,1346,0,1
As soon as I hear them uttering their monkey gibberish I feel like smashing my computer screen with my fist .,575756,1347,2,1
This land was founded by whites for whites and I prefer to punish the symptom of urban decay rather than just its zowg figurehead .,575458,1387,0,1
White kids need to interact with kneegrows and other non white kids or they 'll be lost in the real come the time they leave home ...,735389,1362,0,1
i get what your saying and there are thousands of non irish here who will never contribute anything to this land .,591099,1391,0,1
The worst thing about the present immigration is that it 's spread all over the country .,574905,1391,0,1
"Dude stink bomb this event , when it gets dark , chuck a bunch of them on the floor , different spots , when the chimps start jiving and grooving , they will step on them .",575127,1362,2,1
This truly goes to show that non whites will follow whites anywhere .,589152,1393,0,1
"What I do know is that I live on a small Island and it seems that a lot of people from various countries in the world are willing to desert their homelands and their families just to come here , in my mind that tells me a lot about said people and their home countries , most of all it highlights their weaknesses of how their own countries have let them down and how they feel the need to feed off somebody elses country , how should we English interpret this without sounding rude ??? , locust ??? , parasite ??? , you tell me .",595718,1387,1,1
"It is important for people to realize that gays want gay marriage ..... not because they desire some sort of government paperwork , but because they are seeking the right to adopt defenseless children .",614439,1371,0,1
We can all put down our torches go home and suck some Jew d@cK JUST LIKE YOU !,572816,1371,0,1
"They must have trapped her somehow , and sent her thru the network to Israel .",572710,1346,2,1
Those visionary and responsible negroes ...,572043,1345,0,1
Angry sheboon trashes liquor store .,577766,1345,0,1
"Where can i find a complete list of anti black fliers. that have to do with black on white crimes , interracial babys , black drug dealers , etc etc .",612172,1375,0,1
Hiring someone from this website should ensure we do n't hire undesirables .,600584,1381,0,1
I'm not running and giving it to the muds .,574445,1381,0,1
The jew is attempting to make the condemned beg for the noose .,572480,1359,0,1
It's people like this that are the face that represents the filth of Islam .,589705,1393,0,1
I'm sure the Jews in Scandinavia dumb down the education systems there too .,603603,1362,0,1
"One thing you seemingly cannot grasp--that JEWS themselves are messiah , and their kingdom is earthly .",572134,1371,0,1
They're coming out of the woodwork to oppose white unity and White History Month .,575344,1347,1,1
Actually Monkeys and Apes are more noble creatures and rarely act violent it really is unfare to the Monkeys and Apes to be compared with subhuman Negroids who are by contrast very murderous .,575787,1375,0,1
They all deserve an ass kicking .,572067,1346,0,1
That 's to assume the gay ones are n't abusive .,580921,1362,0,1
They bred with inferiors creating these mongrels,575397,1388,0,1
i sort of understand where you are coming from but plenty of whites have sold us down the river so to speak although the jew is always in the background its very complicated will we ever find out the truth. somalians = scumalians !,592379,1387,0,1
To think that such a great Christian nation as Ireland has an Islamic Foundation is sickening .,573511,1391,0,1
"YouTube - Brussels on 9/11 : For a free Europe , against Islamization",580976,1391,0,1
"If we are White and wish to save this country rather than have it turn into a disorderly non-White hegemony , then we are all at a loss for what to do .",572266,1388,0,1
"Latest reported attack on students by the local Negroes was on a couple out getting a pizza in the late evening hours , 4 Blacks jumped them on their walk home .",575517,1375,0,1
We have already taken too much that we do n't need any of those people on our soil .,586437,1393,2,1
"Actually, it 's not us who 's killing them ... it 's they who are killing us .",572167,1375,1,1
"Intellectual morons , or educated idiots , are good phrases to describe them .",572259,1362,0,1
"the kind of perversion that leads to homosexuality also leads to pedophilia. why take the risk , and even if the homosexuals turned out not to be pedophiles why would anyone want a child to live with two perverts .",606437,1362,0,1
"Every time I see a black security guard they are either sat down or on the phone , they have no proffesionalism whatsoever .",595936,1387,0,1
If it continues England will become a cesspool of sh * * pardon my English,574356,1371,0,1
The Black race is yet to invent any kind of civilization .,577613,1371,0,1
Hitlerjugend Quex Der Ewige Jude Jude Suss Those are some movies the Nazi 's made and are very good and informative .,624832,1362,0,1
I going to get homeschooled tired of looney lefty teachers and the negroes,572282,1362,0,1
I am in agreeance with you about this haven being a great place to speak out and vent the anger we get from living in Zogworld .,593187,1381,0,1
These ' people ' are just scum .,586260,1387,2,1
I think it is a bit late to think to look after the safety and the future of white people in South africa .,572084,1396,0,1
"Deanna Spingola and Dr. Lorraine Day - Zionism , the Holocaust , Aids and Vaccines YouTube - Deanna Spingola and Dr. Lorraine Day - Zionism , the Holocaust , Aids and Vaccines Listen/watch the full interview @ Deanna Spingola and Dr. Lorraine Day - Zionism , the Holocaust , Aids and Vaccines : Free Download & Streaming : Internet Archive www.DrDay.com www.GoodNewsAboutGod.com",572066,1346,0,1
Imagine the groids licking their big lips when they see all those unsuspecting tourists walking around .,587508,1375,0,1
I wanted to get some opinions from Stormfront members on this Jewish crap my son brought home from public school .,578002,1362,0,1
"Not sure if this is the correct place i should post it , but a good video that just uploaded on youtube about these hypocrites .",614483,1371,1,1
"Prostitution and drug is getting everywhere , dealers are from Senegal , Guinea , Nigeria , dirty prostitutes are fom Cameroun .",586601,1395,0,1
Then we will create a Marxist style school system to further dumb them down and reduce them to obedient global citizens .,572460,1371,0,1
18 times in the last 20 years It 's time for the next generation to fight back to regain our country ..... the baby boomers will lose it for us if we do nothing .,594309,1388,0,1
It is n't enough that we support mesico now we have to support africa .,573125,1345,0,1
"Yep the bottom line is without a strong family behind her a young girl is very vulnerable .. The Jew knows this and Glamorises the Negro using its media power , here we see the results .",577004,1345,0,1
They will eventually kill off the whites and go back to the jungle ways .,574091,1362,2,1
Maybe they 're confusing the fact that we 're tired of LIBTARDS on TV for our being tired of White people .,573247,1371,0,1
"This is the argument homosexuals use to justify their behavior , that because there are no `` red letters '' about it , then homosexuality is not a bad thing .",574052,1348,1,1
there was this gay negro i was forced to work with on my first job out of high school here in sunny florida .,734576,1348,0,1
Their is a group of people behind the scenes orchestrating your destruction and they are using non Whites as tools to accomplish their agenda .,572073,1371,1,1
"https://www.stormfront.org/forum/show...t+20867&page=9 Just go to my post further down the page , Drug dealing , Murdering , Racemixing , Zionist/Masonic scumbags The last picture of the black orangemen , f * ckin hell i nearly split my sides laughing",592927,1391,0,1
"Would black people rather take one million dollars to move themselves and their immediate family back to the motherland , or stay here in America and blame whites for their poverty and crime ?",575882,1371,0,1
Ireland does n't need arab scum like these .,592575,1391,0,1
"I was basically a babysitter , and the apes went nuts , and frankly , I could not control them and had to press the panic button twice to get someone to help me .",575810,1346,0,1
"I had the luck ( ... ) to meet some africans in the past and I promise you that black are the worse cancer of the world , they 're ready to sell their own sister so you can imagine what will they do with our Countries ..",586601,1395,0,1
I think the UK is more of a lost cause than the US. london has made tons of concessions to non whites .,614190,1371,0,1
Look at this cultural incongruity from Plymouth . VIDEO : Plymouth celebrates St George 's Day with music and dancing in the streets | This is Plymouth,582213,1387,0,1
"Im living in Burnaby , all i see is Chinamen everywhere ... what happened to the great colony built by the British Empire ?",595564,1388,0,1
Homosexuals should stay in the closet .,599380,1363,0,1
All of this diversity crap needs to stop soon whites will be extinct and I 'm not living in a brown world I want a clean white world,584738,1375,0,1
Last thing we want is them moving off the reserves .,577664,1388,1,1
The raw footage of these beasts in their moments of candor is so much more revealing and persuasive for helping our fellow white brothers and sisters see the truth than a thousand books could ever be .,582376,1347,5,1
They wo n't rest till they have wiped us off the face of the earth,572285,1371,0,1
I would rather have a white person with a high school diploma from an all white high school teach a kid to read than a negro with a college degree not teach a kid to read even while getting paid to do so .,578188,1362,0,1
No white person should ever be compared to a black and other useless races .,590810,1391,0,1
Same with all of Europe after the evil yellow invasion .,576528,1371,1,1
Why not just kick out all those Africans ?,572057,1371,0,1
i use it as way to intimidae jew to show them that there are still people who are aginst them it did originate in Roman it was called the wariors salute,585713,1363,0,1
The only way to stop it and its followers from spreading is to join a White unity organization and not support democracy by not voting .,572226,1391,0,1
Jews have been poisoning wells since Biblical times .,572087,1345,2,1
I know how you feel BreakTheSilence luckily this is your last year in school and it is almost over otherwise I would say you should look into independent study where you do not have to put up with all the filth that is in the public education system .,573679,1363,0,1
It made me sick looking at all the Blacks and Asians .,584989,1391,0,1
All you liberals care about is `` Diversity . '',575645,1345,2,1
"My wife 's favorite place in Ireland is in the Kingdom , Cloghane Village , and O' Connor 's pub. I hope that place has n't been invaded .",576653,1391,0,1
"This is really not European news , but everybody should know that after years of Lebanese and other arabs intimmidating white women on Cronulla beach and after the cowardly attack on two white life-savers ( !! ) the Lebanese got theirs yesterday .",587192,1383,0,1
Having recently traveled to London I was disgusted by how non-white the city had become .,596255,1387,0,1
"More black-on-white savagery : YouTube - Racist Black gangs are targeting White men for hate crimes in Baltimore YouTube - White Boy Beat Up Because of Slavery YouTube - 32 gangbangers arrested in hate crime roundup for targeting Whites and Latinos YouTube - Violent , racist African immigrants",582330,1347,0,1
They act quite civilized in the video but i suppose they went on a mugging spree after .,576182,1395,0,1
"Only a f' n jew would have the nerve to hide away in a black country , a fugitive from US law , while making campaign promises at the same time as suing the company he defrauded .",575695,1345,0,1
"thank you very much for your replies ! I just wonder if there is a site of the NNP in english ? anyway I hope Russia will kick non-white butts out of its territory.so long , brothers !",585802,1395,0,1
I'm glad you pointed this out that anti-Bullying campaign has been used to promote homosexuals who are more likely to bully anyone who disagrees with them .,572144,1362,0,1
Their lies are so thick and many that people do n't see the truth when it is in front of them !,589951,1393,0,1
"If this stupid brown savages would stop slaughtering animals or worshipping them ( like they do in India ) , maybe they would n't be starving and so poor .",581367,1383,0,1
Ukraine needs to rid itself of these Jewish Oligarchs .,572087,1395,0,1
"Most white girls are taught and brainwashed to love black guys , only way is to properly educate them and show them what savages they truly are .",572212,1375,0,1
"On a short holiday , Go back and do something about your own country and stop putting crap on our doorstep !",591203,1391,0,1
"Seriously, this guy is VERY primitive even for a Black .",575645,1345,0,1
"Im surprised C18 wasnt mentioned , they always are when the OB smash the EVIL neo = nazis Yellow press at its best",591099,1391,0,1
"Like it or not , and I certainly do n't , but Ireland , especially NI is littered with memorials to , and even statues of , red terrorists .",572097,1383,0,1
"They are scum , they are traitors .",577669,1388,0,1
I would love to see a video of Somalis blown apart with a torpedo and see bodies and scrap metal fly hundreds of feet into the air .,572842,1359,0,1
"They are completely different from us and should not be living within sight of us , go back to Africa and die out .",573009,1348,0,1
"The white man has no future in Canada , that is for sure , because the country is being flooded with non-white immigrants .",574784,1397,0,1
Wasn't it the Government in the Congo that was at war with the gorillas a while back because the gorillas were `` threatening their superiority '' ?,573600,1345,0,1
"And now Sweden 's down against the nig nogs ... well at least it was very close , and they only lost in overtime ...",579436,1393,0,1
"its simple , your white. your genetic code doesnt include a racial commitment to crime. be glad and for for those reasons. this is what society has turned into. take a stand and defend your race. we must secure the existence of our people and a future for white children.-david lane white racial loyalty starts here keep it white",613171,1363,0,1
"Right now when I think of WASP 's , I think of New England liberals who have never had a taste of diversity in their life .",734604,1348,0,1
Just as there 's a place for Pakis called Pakistan and a place for Negro 's called Africa .,577813,1387,0,1
Africans in Ireland should be treated like paedophiles .,592532,1391,0,1
I am disgusted by the amount of white hate and brown love that teachers try to pump into my 16 year olds head .,572600,1362,0,1
"Sometimes I wonder if it is Because Whites are so much smarter that they find it harder to run together , as opposed to , independently .",602986,1354,3,1
